name,katakana,address,ido,keido,wbgt_time_json
中頓別,ナカトンベツ,枝幸郡中頓別町上駒,44.95025,142.2668889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-3.263, -3.541, -3.661, -3.799, -4.145, -4.229, -4.177, -4.25, -4.254, -3.694, -3.247, -2.571, -2.564, -2.415, -2.618, -3.13, -4.223, -4.511, -4.675, -4.806, -4.821, -4.665, -4.637, -4.762, -4.918, -4.939, -4.81, -4.997, -5.085, -5.228, -5.379, -5.52, -5.349, -4.957, -6.27, -5.629, -5.419, -5.448, -5.804, -6.594, -7.557, -7.861, -7.895, -7.801, -7.887, -8.077, -8.248, -7.61]}"
北見枝幸,キタミエサシ,枝幸郡枝幸町本町　北見枝幸特別地域気象観測所,44.93344444,142.5833611,"{""time"": [""12/06/00:00"", ""12/06/01:00"", ""12/06/02:00"", ""12/06/03:00"", ""12/06/04:00"", ""12/06/05:00"", ""12/06/06:00"", ""12/06/07:00"", ""12/06/08:00"", ""12/06/09:00"", ""12/06/10:00"", ""12/06/11:00"", ""12/06/12:00"", ""12/06/13:00"", ""12/06/14:00"", ""12/06/15:00"", ""12/06/16:00"", ""12/06/17:00"", ""12/06/18:00"", ""12/06/19:00"", ""12/06/20:00"", ""12/06/21:00"", ""12/06/22:00"", ""12/06/23:00"", ""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00""], ""wbgt"": [-7.382, -7.264, -7.259, -7.173, -7.157, -7.051, -7.037, -6.944, -6.487, -5.639, -4.78, -4.059, -3.571, -3.2, -2.969, -3.407, -4.202, -4.694, -4.603, -4.621, -4.505, -4.565, -4.648, -4.642, -4.497, -4.494, -4.481, -4.353, -4.314, -4.626, -4.808, -5.051, -4.64, -3.88, -3.096, -2.414, -2.856, -3.229, -3.87, -4.622, -4.994, -5.196, -5.233, -5.264, -5.352, -5.288, -5.256, -5.251]}"
歌登,ウタノボリ,枝幸郡枝幸町歌登東町,44.83347222,142.4668889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-3.15, -4.201, -5.213, -5.229, -5.884, -5.732, -5.892, -5.784, -5.41, -2.807, -2.1, -1.362, -1.442, -1.386, -1.738, -2.079, -3.142, -3.446, -3.861, -4.087, -4.024, -3.863, -3.965, -3.996, -3.941, -4.19, -4.388, -4.303, -4.407, -4.407, -4.754, -4.883, -4.549, -3.803, -4.247, -4.914, -4.438, -4.388, -4.781, -5.583, -6.878, -7.878, -8.271, -8.926, -9.04, -10.112, -9.53, -8.903]}"
幌延,ホロノベ,天塩郡幌延町上幌延,45.00011111,141.8500278,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-0.906, -0.918, -1.072, -1.223, -1.459, -1.906, -2.18, -2.229, -2.045, -1.433, -0.661, 0.191, 0.505, -0.179, -0.996, -1.743, -2.166, -2.41, -2.262, -2.075, -1.878, -1.854, -1.925, -1.919, -2.039, -2.083, -2.05, -2.233, -2.338, -2.587, -2.923, -3.025, -3.15, -2.846, -3.302, -3.078, -3.101, -3.215, -3.522, -3.94, -4.499, -4.566, -4.579, -4.466, -4.368, -4.102, -4.008, -3.726]}"
中川,ナカガワ,中川郡中川町中川,44.81686111,142.0668333,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-4.45, -4.502, -5.002, -5.195, -5.605, -5.738, -5.565, -5.529, -4.88, -3.58, -3.204, -2.363, -2.524, -2.789, -2.739, -3.136, -3.926, -4.373, -4.769, -5.038, -5.034, -4.872, -5.052, -5.123, -5.121, -5.16, -5.488, -5.535, -5.43, -5.559, -5.603, -5.882, -5.444, -4.908, -5.08, -6.004, -5.499, -5.506, -5.767, -6.506, -7.715, -8.332, -8.789, -9.551, -9.467, -10.464, -9.814, -8.611]}"
音威子府,オトイネップ,中川郡音威子府村音威子府,44.71683333,142.25025,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-4.482, -4.762, -4.942, -4.966, -5.191, -5.162, -5.204, -5.423, -5.099, -4.676, -4.159, -3.426, -3.352, -3.055, -3.678, -4.126, -5.093, -5.334, -5.823, -5.858, -5.613, -5.584, -5.681, -5.599, -5.666, -5.823, -5.788, -5.655, -5.818, -5.9, -6.25, -6.322, -6.175, -5.766, -6.062, -6.781, -6.534, -6.66, -7.17, -7.857, -8.63, -8.854, -8.842, -8.929, -9.092, -8.902, -8.368, -8.352]}"
小車,オグルマ,中川郡美深町小車,44.60013889,142.2835278,"{""time"": [""12/06/00:00"", ""12/06/01:00"", ""12/06/02:00"", ""12/06/03:00"", ""12/06/04:00"", ""12/06/05:00"", ""12/06/06:00"", ""12/06/07:00"", ""12/06/08:00"", ""12/06/09:00"", ""12/06/10:00"", ""12/06/11:00"", ""12/06/12:00"", ""12/06/13:00"", ""12/06/14:00"", ""12/06/15:00"", ""12/06/16:00"", ""12/06/17:00"", ""12/06/18:00"", ""12/06/19:00"", ""12/06/20:00"", ""12/06/21:00"", ""12/06/22:00"", ""12/06/23:00"", ""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00""], ""wbgt"": [-6.385, -6.384, -6.183, -6.051, -5.976, -5.724, -5.522, -5.368, -5.248, -4.734, -4.097, -3.818, -3.626, -3.215, -2.91, -3.192, -3.395, -3.682, -3.704, -3.484, -3.494, -3.761, -3.866, -3.809, -3.588, -3.28, -3.012, -2.837, -3.006, -3.492, -3.904, -4.219, -4.22, -3.968, -2.583, -2.011, -2.431, -3.386, -3.933, -4.394, -4.859, -5.005, -5.0, -4.973, -4.962, -4.864, -4.758, -4.784]}"
美深,ビフカ,中川郡美深町西町,44.46688889,142.3334722,"{""time"": [""12/06/00:00"", ""12/06/01:00"", ""12/06/02:00"", ""12/06/03:00"", ""12/06/04:00"", ""12/06/05:00"", ""12/06/06:00"", ""12/06/07:00"", ""12/06/08:00"", ""12/06/09:00"", ""12/06/10:00"", ""12/06/11:00"", ""12/06/12:00"", ""12/06/13:00"", ""12/06/14:00"", ""12/06/15:00"", ""12/06/16:00"", ""12/06/17:00"", ""12/06/18:00"", ""12/06/19:00"", ""12/06/20:00"", ""12/06/21:00"", ""12/06/22:00"", ""12/06/23:00"", ""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00""], ""wbgt"": [-6.154, -6.051, -5.922, -5.818, -5.709, -5.482, -5.45, -5.439, -5.318, -4.718, -3.986, -3.761, -3.576, -2.999, -2.52, -2.748, -3.172, -3.606, -3.592, -3.445, -3.487, -3.755, -3.953, -3.798, -3.572, -3.232, -2.961, -2.657, -2.692, -3.218, -3.573, -3.926, -3.842, -3.634, -2.281, -1.895, -2.006, -3.04, -3.632, -4.049, -4.535, -4.647, -4.667, -4.661, -4.53, -4.53, -4.425, -4.382]}"
名寄,ナヨロ,名寄市大橋,44.36672222,142.4501111,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-3.573, -3.741, -3.875, -3.946, -3.634, -3.737, -4.228, -4.479, -3.409, -2.285, -2.065, -0.85, -1.351, -1.492, -1.528, -2.212, -2.95, -3.327, -3.453, -3.568, -3.714, -3.872, -3.851, -4.158, -3.935, -3.907, -3.974, -4.002, -4.16, -4.393, -4.304, -4.6, -4.277, -3.743, -4.351, -3.878, -3.392, -3.472, -4.35, -5.314, -6.234, -6.862, -6.83, -6.618, -6.828, -7.763, -7.996, -8.261]}"
西風連,ニシフウレン,名寄市風連町西風連,44.28352778,142.3501389,"{""time"": [""12/06/00:00"", ""12/06/01:00"", ""12/06/02:00"", ""12/06/03:00"", ""12/06/04:00"", ""12/06/05:00"", ""12/06/06:00"", ""12/06/07:00"", ""12/06/08:00"", ""12/06/09:00"", ""12/06/10:00"", ""12/06/11:00"", ""12/06/12:00"", ""12/06/13:00"", ""12/06/14:00"", ""12/06/15:00"", ""12/06/16:00"", ""12/06/17:00"", ""12/06/18:00"", ""12/06/19:00"", ""12/06/20:00"", ""12/06/21:00"", ""12/06/22:00"", ""12/06/23:00"", ""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00""], ""wbgt"": [-6.232, -6.104, -6.177, -6.13, -5.985, -5.884, -5.887, -6.017, -5.568, -4.677, -3.928, -3.37, -3.17, -2.842, -2.202, -2.629, -3.421, -3.741, -3.62, -3.533, -3.651, -4.115, -3.987, -3.741, -3.412, -3.304, -3.102, -3.06, -2.919, -3.171, -3.331, -3.714, -3.536, -3.203, -2.22, -1.838, -1.46, -2.409, -3.187, -3.808, -4.207, -4.395, -4.389, -4.416, -4.382, -4.316, -4.184, -4.211]}"
下川,シモカワ,上川郡下川町南町,44.28352778,142.6333889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-4.296, -4.534, -4.65, -4.414, -4.056, -3.954, -4.446, -4.609, -3.879, -2.159, -1.617, -0.461, -0.9, -1.609, -1.7, -1.897, -2.661, -3.015, -3.231, -3.376, -3.519, -3.662, -3.967, -4.385, -4.058, -3.998, -3.901, -3.937, -4.134, -4.548, -4.591, -4.786, -4.247, -3.302, -3.808, -3.185, -2.821, -2.941, -3.869, -4.886, -6.13, -7.074, -7.717, -7.275, -7.269, -8.093, -8.767, -8.654]}"
剣淵,ケンブチ,上川郡剣淵町旭町,44.10011111,142.3500556,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-3.198, -3.361, -3.483, -3.745, -4.023, -4.108, -4.085, -4.097, -4.176, -3.59, -3.087, -2.563, -2.449, -2.284, -2.421, -3.108, -4.085, -4.371, -4.613, -4.64, -4.677, -4.559, -4.557, -4.736, -4.77, -4.857, -4.704, -4.918, -5.031, -5.181, -5.274, -5.417, -5.245, -4.766, -5.908, -5.367, -5.134, -5.202, -5.701, -6.525, -7.501, -7.841, -7.841, -7.698, -7.772, -7.992, -8.614, -7.81]}"
士別,シベツ,士別市武徳町,44.18338889,142.4166667,"{""time"": [""12/06/00:00"", ""12/06/01:00"", ""12/06/02:00"", ""12/06/03:00"", ""12/06/04:00"", ""12/06/05:00"", ""12/06/06:00"", ""12/06/07:00"", ""12/06/08:00"", ""12/06/09:00"", ""12/06/10:00"", ""12/06/11:00"", ""12/06/12:00"", ""12/06/13:00"", ""12/06/14:00"", ""12/06/15:00"", ""12/06/16:00"", ""12/06/17:00"", ""12/06/18:00"", ""12/06/19:00"", ""12/06/20:00"", ""12/06/21:00"", ""12/06/22:00"", ""12/06/23:00"", ""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00""], ""wbgt"": [-6.347, -6.426, -6.433, -6.541, -6.641, -6.746, -6.848, -6.881, -6.378, -5.473, -4.637, -3.708, -3.183, -3.18, -3.163, -3.579, -4.193, -4.292, -4.168, -4.158, -4.639, -5.015, -4.781, -4.645, -4.047, -3.885, -3.774, -3.742, -3.707, -3.498, -3.417, -3.898, -3.585, -3.015, -2.706, -2.168, -1.929, -2.417, -2.843, -3.649, -4.183, -4.369, -4.436, -4.428, -4.393, -4.357, -4.258, -4.229]}"
朝日,アサヒ,士別市朝日町中央,44.11669444,142.5835278,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-4.217, -4.586, -4.874, -4.97, -5.257, -5.358, -5.364, -5.313, -5.245, -4.773, -4.567, -3.815, -3.719, -3.43, -3.791, -4.154, -5.172, -5.494, -5.808, -5.868, -5.986, -5.78, -5.671, -5.801, -5.97, -6.003, -5.883, -6.004, -6.19, -6.328, -6.56, -6.601, -6.37, -5.848, -7.168, -6.627, -6.361, -6.414, -6.984, -7.9, -8.902, -9.136, -9.207, -9.205, -9.194, -9.268, -9.362, -9.1]}"
和寒,ワッサム,上川郡和寒町日ノ出,44.01686111,142.4001667,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-3.849, -4.027, -4.058, -3.823, -3.71, -3.702, -4.098, -4.065, -3.265, -2.261, -1.985, -0.908, -1.418, -1.651, -1.577, -2.173, -2.968, -3.38, -3.562, -3.705, -3.816, -3.851, -3.87, -4.135, -3.844, -3.935, -4.013, -4.036, -4.161, -4.496, -4.404, -4.6, -4.388, -3.802, -4.49, -4.022, -3.817, -3.754, -4.22, -5.213, -6.458, -6.937, -7.106, -7.049, -7.337, -7.582, -7.625, -7.686]}"
江丹別,エタンベツ,旭川市江丹別町芳野,43.86672222,142.2501667,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-4.852, -5.097, -5.231, -4.838, -4.627, -4.699, -4.323, -3.984, -3.596, -2.243, -1.254, -0.337, 0.138, -0.353, -0.853, -1.691, -2.295, -2.859, -2.996, -3.09, -3.215, -3.114, -3.327, -3.946, -3.496, -3.526, -3.457, -3.619, -3.669, -3.841, -3.95, -4.207, -3.92, -3.215, -3.541, -3.584, -3.744, -3.801, -4.185, -4.884, -5.921, -6.556, -6.915, -7.581, -7.464, -7.633, -7.909, -7.977]}"
比布,ピップ,上川郡比布町北2線,43.86672222,142.4667222,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-6.263, -6.263, -6.845, -6.615, -7.065, -7.064, -6.843, -5.619, -4.609, -3.367, -2.274, -1.338, -0.606, -0.887, -1.651, -2.552, -3.11, -3.725, -4.0, -3.988, -4.049, -4.12, -4.231, -4.699, -4.53, -4.407, -4.46, -4.655, -4.577, -4.655, -4.678, -5.0, -4.772, -4.292, -4.643, -4.589, -4.922, -4.908, -5.355, -5.995, -6.843, -7.349, -7.963, -8.603, -8.986, -9.1, -9.219, -9.619]}"
